transaction_id,amount,failure_reason,payment_method,customer_type,attempts,previous_success_rate,previous_failed_payments,customer_tenure_months,hours_since_failure,recovered
TXN03166,11691,card_expired,debit_card,loyal,2,0.71,3,48,66,0
TXN03167,5217,card_expired,net_banking,regular,1,0.33,0,23,17,1
TXN03168,11648,network_error,credit_card,regular,1,0.61,3,16,35,1
TXN03169,14476,network_error,upi,new,1,0.45,0,34,48,1
TXN03170,2004,technical_error,credit_card,loyal,2,0.84,2,24,34,0
TXN03171,7086,technical_error,net_banking,new,3,0.57,2,25,15,0
TXN03172,7630,card_expired,net_banking,new,1,0.6,5,44,15,0
TXN03173,11271,technical_error,net_banking,new,2,0.46,2,26,14,1
TXN03174,6781,card_expired,net_banking,loyal,1,0.94,2,24,64,1
TXN03175,1812,insufficient_funds,net_banking,loyal,2,0.86,0,11,18,1
TXN03176,10936,bank_decline,net_banking,new,2,0.5,3,57,49,0
TXN03177,7151,insufficient_funds,debit_card,new,2,0.95,0,5,59,1
TXN03178,1785,bank_decline,debit_card,loyal,3,0.37,1,19,66,0
TXN03179,10046,card_expired,net_banking,new,2,0.48,0,54,33,0
TXN03180,6378,technical_error,net_banking,loyal,3,0.91,0,14,49,1
TXN03181,12969,insufficient_funds,credit_card,new,2,0.67,3,44,30,0
TXN03182,3919,network_error,upi,loyal,1,0.81,1,50,15,1
TXN03183,2947,card_expired,credit_card,regular,2,0.71,2,5,6,0
TXN03184,1017,card_expired,debit_card,loyal,1,0.36,3,11,17,0
TXN03185,4800,card_expired,credit_card,loyal,1,0.31,4,8,58,0
TXN03186,12859,card_expired,credit_card,regular,2,0.76,4,40,67,0
TXN03187,13841,technical_error,net_banking,regular,3,0.72,4,39,8,1
TXN03188,14425,insufficient_funds,credit_card,regular,1,0.38,4,55,53,0
TXN03189,7040,bank_decline,credit_card,loyal,3,0.66,0,58,2,0
TXN03190,8269,insufficient_funds,upi,regular,1,0.36,3,13,13,1
TXN03191,7752,bank_decline,upi,regular,1,0.81,6,27,14,0
TXN03192,5198,technical_error,net_banking,new,2,0.92,4,5,12,0
TXN03193,14808,insufficient_funds,credit_card,regular,3,0.97,1,45,7,1
TXN03194,3594,network_error,net_banking,new,2,0.97,2,13,22,1
TXN03195,3834,insufficient_funds,net_banking,new,1,0.35,4,56,68,0
TXN03196,9676,network_error,credit_card,regular,3,0.71,0,16,61,0
TXN03197,10052,bank_decline,upi,regular,3,0.83,4,15,44,0
TXN03198,13640,insufficient_funds,credit_card,new,2,0.88,5,14,20,1
TXN03199,5478,bank_decline,credit_card,regular,2,0.35,4,45,24,0
TXN03200,14627,network_error,upi,regular,2,0.91,0,53,24,1
TXN03201,6848,network_error,credit_card,loyal,3,0.57,4,39,34,1
TXN03202,1800,insufficient_funds,upi,regular,1,0.36,3,14,7,0
TXN03203,342,card_expired,net_banking,loyal,3,0.8,6,40,6,0
TXN03204,7222,bank_decline,upi,loyal,3,0.62,5,18,5,0
TXN03205,12475,technical_error,debit_card,loyal,1,0.61,5,50,25,1
TXN03206,12658,network_error,net_banking,regular,3,0.34,1,14,61,1
TXN03207,7225,card_expired,credit_card,regular,3,0.39,3,43,29,0
TXN03208,383,insufficient_funds,upi,new,3,0.42,1,48,35,1
TXN03209,10304,technical_error,debit_card,new,2,0.76,1,12,31,1
TXN03210,5255,network_error,credit_card,loyal,1,0.74,2,19,35,1
TXN03211,12664,technical_error,upi,new,3,0.97,0,11,36,1
TXN03212,13909,bank_decline,credit_card,loyal,3,0.51,3,23,12,1
TXN03213,12255,technical_error,net_banking,loyal,1,0.97,3,18,2,1
TXN03214,9636,bank_decline,credit_card,regular,2,0.54,4,35,9,0
TXN03215,7858,network_error,upi,regular,3,0.39,6,21,12,0
TXN03216,10416,network_error,debit_card,regular,1,0.75,6,50,10,1
TXN03217,3470,bank_decline,net_banking,regular,3,0.48,5,37,23,1
TXN03218,3059,insufficient_funds,net_banking,regular,3,0.56,4,43,55,0
TXN03219,12903,insufficient_funds,upi,new,1,0.67,0,37,33,1
TXN03220,1271,technical_error,debit_card,loyal,3,0.31,4,51,30,0
TXN03221,5206,insufficient_funds,upi,loyal,3,0.88,2,1,49,1
TXN03222,3111,technical_error,debit_card,regular,2,0.43,6,20,67,0
TXN03223,3969,insufficient_funds,upi,new,2,0.55,5,34,49,0
TXN03224,10231,bank_decline,credit_card,loyal,2,0.83,2,52,37,1
TXN03225,4281,technical_error,debit_card,regular,3,0.94,4,22,44,1
TXN03226,4607,insufficient_funds,upi,new,3,0.89,1,49,72,0
TXN03227,8769,technical_error,upi,loyal,2,0.9,3,54,2,1
TXN03228,7194,technical_error,net_banking,regular,2,0.44,4,7,61,0
TXN03229,934,bank_decline,net_banking,new,3,0.66,0,3,44,0
TXN03230,9219,technical_error,net_banking,new,2,0.97,5,47,52,0
TXN03231,8659,card_expired,net_banking,regular,3,0.67,4,17,59,1
TXN03232,11681,network_error,net_banking,loyal,3,0.32,6,56,56,0
TXN03233,1592,bank_decline,net_banking,new,1,0.32,6,14,68,0
TXN03234,11928,card_expired,credit_card,regular,2,0.63,2,27,56,0
TXN03235,200,bank_decline,credit_card,loyal,3,0.64,0,44,13,0
TXN03236,11049,bank_decline,upi,loyal,3,0.76,1,19,27,0
TXN03237,6228,technical_error,net_banking,loyal,3,0.52,2,21,3,0
TXN03238,13004,card_expired,net_banking,loyal,3,0.84,1,32,44,1
TXN03239,2423,bank_decline,debit_card,loyal,2,0.35,6,45,69,0
TXN03240,14937,bank_decline,net_banking,new,2,0.95,6,9,43,1
TXN03241,14326,insufficient_funds,upi,loyal,2,0.59,1,49,49,0
TXN03242,5129,technical_error,credit_card,loyal,2,0.82,1,34,37,1
TXN03243,12631,card_expired,credit_card,loyal,2,0.43,4,23,29,1
TXN03244,13960,network_error,credit_card,new,1,0.6,4,25,43,1
TXN03245,13413,technical_error,debit_card,new,2,0.74,4,56,48,1
TXN03246,14425,card_expired,net_banking,regular,3,0.56,3,4,28,0
TXN03247,6998,insufficient_funds,credit_card,new,3,0.59,2,20,37,0
TXN03248,9950,bank_decline,net_banking,loyal,3,0.56,5,46,32,0
TXN03249,9001,network_error,debit_card,new,1,0.55,5,27,12,0
TXN03250,13998,network_error,net_banking,new,1,0.9,2,18,46,1
TXN03251,14718,card_expired,debit_card,loyal,2,0.91,3,16,51,0
TXN03252,5330,network_error,net_banking,regular,2,0.83,6,55,48,0
TXN03253,11408,bank_decline,debit_card,regular,3,0.78,1,38,46,0
TXN03254,7509,card_expired,upi,new,1,0.62,3,27,72,0
TXN03255,609,bank_decline,debit_card,new,2,0.59,2,6,40,0
TXN03256,5946,insufficient_funds,upi,new,1,0.52,3,50,27,0
TXN03257,3607,network_error,credit_card,new,3,0.79,4,55,36,0
TXN03258,13246,card_expired,upi,regular,2,0.79,1,16,38,0
TXN03259,5826,insufficient_funds,upi,loyal,3,0.59,1,22,24,0
TXN03260,14370,insufficient_funds,net_banking,regular,1,0.73,5,49,2,0
TXN03261,803,bank_decline,net_banking,new,3,0.8,0,4,32,0
TXN03262,9783,bank_decline,net_banking,new,1,0.71,6,39,65,0
TXN03263,12252,card_expired,upi,new,1,0.67,5,57,41,0
TXN03264,12469,card_expired,upi,regular,2,0.35,5,20,61,0
TXN03265,1723,technical_error,net_banking,loyal,2,0.75,2,47,60,0
TXN03266,6943,card_expired,net_banking,loyal,1,0.78,0,48,48,0
TXN03267,6243,card_expired,upi,loyal,3,0.55,4,42,9,0
TXN03268,2888,insufficient_funds,debit_card,new,3,0.42,5,12,64,0
TXN03269,4882,network_error,upi,regular,2,0.76,4,35,55,1
TXN03270,2748,network_error,upi,new,2,0.35,0,35,50,1
TXN03271,5251,card_expired,upi,regular,1,0.44,4,54,12,0
TXN03272,12213,technical_error,upi,new,2,0.61,6,20,17,1
TXN03273,5562,technical_error,upi,regular,1,0.31,5,56,22,0
TXN03274,3901,technical_error,net_banking,loyal,1,0.87,0,35,53,1
TXN03275,14405,card_expired,net_banking,regular,1,0.44,1,59,47,1
TXN03276,11247,insufficient_funds,credit_card,new,2,0.65,1,18,54,0
TXN03277,8957,network_error,upi,new,3,0.94,6,35,47,0
TXN03278,11566,network_error,net_banking,loyal,3,0.52,4,52,8,0
TXN03279,8760,bank_decline,credit_card,new,3,0.97,2,24,67,0
TXN03280,14377,network_error,net_banking,regular,2,0.82,1,14,69,1
TXN03281,14188,network_error,debit_card,regular,3,0.82,4,6,71,0
TXN03282,12740,network_error,credit_card,new,3,0.34,2,56,50,1
TXN03283,2282,technical_error,debit_card,regular,1,0.37,4,57,48,0
TXN03284,12398,insufficient_funds,credit_card,loyal,3,0.93,1,5,66,1
TXN03285,7936,insufficient_funds,upi,new,1,0.5,3,6,26,0
TXN03286,5645,bank_decline,upi,new,1,0.95,2,15,5,1
TXN03287,13445,bank_decline,upi,new,2,0.6,0,43,13,0
TXN03288,10303,card_expired,upi,loyal,3,0.51,6,21,41,0
TXN03289,12347,card_expired,debit_card,loyal,2,0.52,2,8,72,0
TXN03290,3210,technical_error,credit_card,new,2,0.94,6,58,35,1
TXN03291,1102,card_expired,upi,loyal,1,0.94,5,52,14,1
TXN03292,1914,card_expired,net_banking,loyal,3,0.36,0,58,68,0
TXN03293,2822,bank_decline,debit_card,loyal,1,0.58,1,27,65,0
TXN03294,2689,network_error,net_banking,regular,3,0.57,5,51,49,0
TXN03295,9513,card_expired,debit_card,new,3,0.43,2,32,12,0
TXN03296,382,bank_decline,debit_card,new,3,0.84,5,60,46,0
TXN03297,12652,insufficient_funds,net_banking,new,3,0.44,1,2,6,0
TXN03298,11029,card_expired,upi,loyal,2,0.72,5,9,33,0
TXN03299,9317,card_expired,credit_card,new,3,0.54,2,22,24,0
TXN03300,13494,network_error,upi,loyal,3,0.9,6,42,3,0
TXN03301,2615,technical_error,net_banking,new,2,0.33,4,2,23,0
TXN03302,13827,insufficient_funds,upi,new,2,0.83,6,20,62,0
TXN03303,13383,card_expired,upi,new,3,0.69,2,56,11,0
TXN03304,12138,technical_error,upi,regular,2,0.95,2,14,5,1
TXN03305,6572,bank_decline,upi,regular,1,0.45,4,32,68,0
TXN03306,8563,card_expired,net_banking,regular,2,0.77,4,40,31,1
TXN03307,6579,network_error,net_banking,loyal,1,0.9,1,54,3,1
TXN03308,1800,insufficient_funds,net_banking,new,2,0.63,4,18,58,0
TXN03309,1504,technical_error,credit_card,new,3,0.31,2,8,33,0
TXN03310,8736,technical_error,upi,loyal,1,0.68,5,37,38,1
TXN03311,9852,network_error,upi,regular,3,0.8,2,15,40,1
TXN03312,9388,insufficient_funds,upi,new,3,0.58,1,41,8,0
TXN03313,5629,insufficient_funds,debit_card,loyal,3,0.57,0,52,72,1
TXN03314,8564,technical_error,net_banking,loyal,3,0.81,3,54,43,1
TXN03315,11027,insufficient_funds,debit_card,regular,3,0.94,4,43,24,0
TXN03316,2802,technical_error,debit_card,loyal,3,0.91,6,49,15,1
TXN03317,2727,insufficient_funds,upi,new,1,0.6,4,33,44,0
TXN03318,12119,bank_decline,net_banking,regular,2,0.73,4,2,52,0
TXN03319,13335,technical_error,debit_card,regular,2,0.8,4,21,61,1
TXN03320,1500,insufficient_funds,upi,loyal,1,0.36,3,21,45,0
TXN03321,11818,bank_decline,debit_card,loyal,3,0.72,2,35,59,0
TXN03322,1625,network_error,upi,loyal,2,0.77,1,28,57,1
TXN03323,2171,network_error,net_banking,regular,2,0.53,2,40,53,1
TXN03324,5414,network_error,upi,loyal,2,0.51,0,40,52,1
TXN03325,10011,card_expired,debit_card,loyal,1,0.92,0,37,27,1
TXN03326,8462,insufficient_funds,credit_card,new,2,0.83,6,3,11,0
TXN03327,5562,technical_error,net_banking,loyal,3,0.41,2,10,17,0
TXN03328,12640,technical_error,debit_card,regular,3,0.71,3,25,53,0
TXN03329,9501,technical_error,upi,regular,3,0.77,0,52,65,0
TXN03330,4698,network_error,debit_card,new,2,0.68,0,54,43,0
TXN03331,7386,insufficient_funds,upi,loyal,2,0.57,5,32,14,0
TXN03332,5546,bank_decline,upi,regular,1,0.53,4,10,51,1
TXN03333,14790,card_expired,net_banking,regular,3,0.86,3,41,18,0
TXN03334,987,bank_decline,debit_card,regular,3,0.88,2,40,9,1
TXN03335,11519,insufficient_funds,upi,regular,2,0.8,5,10,65,0
TXN03336,897,insufficient_funds,credit_card,regular,2,0.79,6,51,28,0
TXN03337,14304,network_error,net_banking,regular,2,0.89,4,9,12,0
TXN03338,6528,insufficient_funds,net_banking,regular,1,0.94,2,26,62,0
TXN03339,4574,bank_decline,net_banking,new,2,0.68,6,54,3,0
TXN03340,13800,bank_decline,credit_card,loyal,3,0.77,0,39,65,1
TXN03341,8117,bank_decline,upi,new,1,0.69,5,18,39,1
TXN03342,5226,technical_error,debit_card,regular,1,0.76,3,59,36,1
TXN03343,3113,technical_error,debit_card,loyal,3,0.53,4,31,35,1
TXN03344,7316,bank_decline,net_banking,regular,3,0.91,3,2,47,0
TXN03345,12083,technical_error,upi,loyal,3,0.44,6,20,29,0
TXN03346,7276,technical_error,net_banking,loyal,2,0.37,6,27,23,0
TXN03347,12093,network_error,upi,loyal,1,0.63,5,16,39,0
TXN03348,5865,insufficient_funds,upi,loyal,2,0.62,0,43,7,1
TXN03349,5656,bank_decline,net_banking,regular,1,0.82,4,17,31,0
TXN03350,13612,bank_decline,net_banking,new,1,0.54,2,30,65,0
TXN03351,4370,network_error,debit_card,regular,2,0.74,5,41,63,1
TXN03352,6647,technical_error,upi,loyal,2,0.62,4,43,41,1
TXN03353,14301,insufficient_funds,upi,regular,2,0.68,6,50,45,0
TXN03354,9994,bank_decline,net_banking,regular,3,0.37,3,26,6,0
TXN03355,14911,technical_error,upi,loyal,3,0.38,1,27,22,1
TXN03356,12351,bank_decline,net_banking,new,2,0.31,0,17,52,0
TXN03357,7484,network_error,upi,loyal,2,0.76,3,47,32,0
TXN03358,2239,technical_error,upi,loyal,2,0.69,0,34,28,1
TXN03359,4843,bank_decline,net_banking,new,1,0.61,1,39,50,1
TXN03360,1475,card_expired,upi,loyal,3,0.32,6,3,14,0
TXN03361,777,card_expired,net_banking,loyal,3,0.48,0,32,70,0
TXN03362,9987,insufficient_funds,upi,regular,3,0.37,5,10,15,0
TXN03363,6182,technical_error,debit_card,loyal,3,0.82,4,28,57,1
TXN03364,4295,bank_decline,debit_card,regular,2,0.98,2,57,46,0
TXN03365,9937,card_expired,credit_card,regular,1,0.61,1,35,69,1
TXN03366,12964,network_error,debit_card,new,2,0.86,6,13,1,1
TXN03367,3305,network_error,net_banking,regular,1,0.63,2,40,30,1
TXN03368,14143,insufficient_funds,upi,regular,3,0.82,4,27,57,0
TXN03369,14690,network_error,upi,loyal,1,0.43,6,55,2,0
TXN03370,7675,insufficient_funds,upi,loyal,2,0.87,4,53,20,1
TXN03371,612,technical_error,debit_card,regular,1,0.95,5,27,31,0
TXN03372,7914,technical_error,upi,loyal,1,0.4,4,56,67,1
TXN03373,9756,network_error,credit_card,new,3,0.39,1,51,22,1
TXN03374,10466,insufficient_funds,upi,new,2,0.36,0,38,63,0
TXN03375,9154,technical_error,debit_card,regular,3,0.89,3,49,41,1
TXN03376,4527,bank_decline,net_banking,regular,3,0.45,2,44,41,0
TXN03377,1451,network_error,credit_card,loyal,3,0.75,6,58,44,1
TXN03378,6459,card_expired,debit_card,loyal,1,0.77,1,4,27,0
TXN03379,10817,technical_error,credit_card,loyal,3,0.45,6,47,55,0
TXN03380,12984,network_error,upi,regular,1,0.48,5,9,22,1
TXN03381,1420,bank_decline,debit_card,new,1,0.52,0,58,13,1
TXN03382,7456,insufficient_funds,debit_card,regular,1,0.43,4,31,51,0
TXN03383,7879,card_expired,credit_card,loyal,3,0.31,3,43,62,0
TXN03384,9104,insufficient_funds,net_banking,regular,1,0.8,2,1,62,1
TXN03385,8109,network_error,net_banking,new,1,0.64,0,19,70,1
TXN03386,8656,card_expired,credit_card,loyal,2,0.37,3,53,29,1
TXN03387,14717,insufficient_funds,net_banking,regular,3,0.52,3,17,55,0
TXN03388,1988,technical_error,credit_card,regular,1,0.52,5,49,30,0
TXN03389,534,card_expired,upi,loyal,1,0.96,5,46,63,0
TXN03390,3959,bank_decline,debit_card,regular,3,0.98,5,39,58,0
TXN03391,2221,technical_error,credit_card,loyal,2,0.68,0,13,51,0
TXN03392,2529,technical_error,net_banking,regular,1,0.61,1,8,43,0
TXN03393,1297,technical_error,debit_card,loyal,2,0.8,6,56,44,0
TXN03394,6778,network_error,debit_card,new,1,0.59,5,60,4,0
TXN03395,8556,card_expired,upi,regular,3,0.31,6,54,30,0
TXN03396,6230,technical_error,debit_card,loyal,2,0.43,6,40,11,1
TXN03397,6132,card_expired,debit_card,regular,1,0.63,2,59,33,0
TXN03398,3766,bank_decline,credit_card,new,1,0.8,2,4,12,1
TXN03399,9097,insufficient_funds,debit_card,new,3,0.52,4,41,62,0
TXN03400,395,insufficient_funds,upi,loyal,2,0.37,3,6,63,0
TXN03401,3349,network_error,upi,regular,3,0.61,0,58,39,1
TXN03402,4355,card_expired,credit_card,regular,1,0.95,2,35,30,0
TXN03403,10541,technical_error,upi,new,1,0.6,4,17,15,0
TXN03404,7630,card_expired,net_banking,regular,3,0.6,0,1,50,0
TXN03405,5281,bank_decline,net_banking,loyal,3,0.75,1,54,11,0
TXN03406,7940,insufficient_funds,credit_card,new,1,0.42,4,51,54,0
TXN03407,12038,card_expired,upi,regular,2,0.98,2,8,1,1
TXN03408,4802,technical_error,credit_card,loyal,2,0.78,3,47,28,0
TXN03409,9070,network_error,upi,regular,1,0.88,6,19,21,1
TXN03410,7654,technical_error,upi,loyal,3,0.91,6,31,53,0
TXN03411,1923,network_error,credit_card,regular,3,0.62,2,57,58,1
TXN03412,11236,bank_decline,net_banking,regular,2,0.4,4,51,59,0
TXN03413,6547,technical_error,debit_card,regular,3,0.53,5,2,27,0
TXN03414,10175,technical_error,upi,loyal,2,0.66,2,48,54,1
TXN03415,7308,card_expired,debit_card,loyal,3,0.89,0,14,67,1
TXN03416,6913,technical_error,net_banking,new,3,0.82,3,57,57,0
TXN03417,7393,technical_error,upi,regular,1,0.81,1,37,53,1
TXN03418,3850,card_expired,net_banking,loyal,1,0.9,6,49,57,1
TXN03419,13066,network_error,credit_card,regular,1,0.97,0,9,71,1
TXN03420,3024,insufficient_funds,credit_card,regular,3,0.96,5,59,22,0
TXN03421,2886,insufficient_funds,debit_card,loyal,1,0.34,1,14,30,1
TXN03422,6410,network_error,net_banking,loyal,1,0.87,3,37,34,1
TXN03423,11341,network_error,net_banking,loyal,2,0.74,1,22,57,1
TXN03424,6619,bank_decline,debit_card,loyal,2,0.36,4,22,32,0
TXN03425,13874,network_error,credit_card,regular,2,0.47,6,36,44,1
TXN03426,8045,bank_decline,debit_card,new,1,0.95,5,49,67,0
TXN03427,4393,insufficient_funds,upi,regular,2,0.92,4,52,1,1
TXN03428,7475,card_expired,upi,new,2,0.53,0,31,72,0
TXN03429,7151,technical_error,net_banking,loyal,2,0.32,1,3,30,0
TXN03430,2330,insufficient_funds,credit_card,new,1,0.92,0,58,12,0
TXN03431,11948,bank_decline,net_banking,regular,1,0.95,6,37,17,0
TXN03432,7932,technical_error,net_banking,new,3,0.64,6,52,10,1
TXN03433,2780,bank_decline,upi,regular,1,0.69,0,31,51,1
TXN03434,2081,card_expired,credit_card,new,1,0.82,4,36,65,1
TXN03435,273,network_error,upi,new,3,0.33,4,32,40,0
TXN03436,1499,insufficient_funds,credit_card,new,3,0.41,5,42,1,0
TXN03437,14739,card_expired,upi,regular,2,0.94,0,26,36,0
TXN03438,10350,insufficient_funds,credit_card,new,2,0.58,1,56,60,0
TXN03439,12319,network_error,credit_card,regular,1,0.58,5,37,58,1
TXN03440,2998,network_error,debit_card,loyal,2,0.34,4,59,44,1
TXN03441,9094,insufficient_funds,debit_card,new,3,0.96,4,32,19,0
TXN03442,11485,technical_error,debit_card,regular,3,0.78,0,28,7,0
TXN03443,14362,bank_decline,upi,regular,3,0.4,1,26,63,1
TXN03444,12349,technical_error,upi,loyal,3,0.37,5,30,1,1
TXN03445,925,network_error,net_banking,regular,3,0.97,3,43,17,1
TXN03446,2315,bank_decline,credit_card,loyal,1,0.33,6,36,20,0
TXN03447,12010,bank_decline,debit_card,new,1,0.78,4,29,1,0
TXN03448,9626,insufficient_funds,net_banking,loyal,2,0.64,4,59,14,0
TXN03449,10548,bank_decline,upi,new,1,0.59,1,52,57,1
TXN03450,10055,insufficient_funds,credit_card,regular,2,0.86,3,20,15,0
TXN03451,5275,insufficient_funds,upi,loyal,2,0.86,4,27,21,1
TXN03452,5866,technical_error,credit_card,loyal,3,0.46,0,12,39,0
TXN03453,13171,card_expired,net_banking,new,3,0.6,6,30,62,0
TXN03454,12512,bank_decline,upi,new,3,0.51,5,57,44,0
TXN03455,10401,card_expired,net_banking,new,3,0.96,3,24,61,1
TXN03456,6853,bank_decline,debit_card,loyal,3,0.74,6,11,7,0
TXN03457,3909,bank_decline,credit_card,loyal,2,0.39,3,38,54,0
TXN03458,10464,network_error,credit_card,loyal,2,0.31,0,27,46,1
TXN03459,8029,card_expired,debit_card,regular,1,0.58,5,50,18,1
TXN03460,4487,technical_error,debit_card,new,1,0.58,4,15,7,0
TXN03461,1584,bank_decline,credit_card,new,3,0.53,3,16,14,0
TXN03462,2062,card_expired,debit_card,new,2,0.51,0,17,63,0
TXN03463,5578,card_expired,credit_card,new,3,0.34,2,9,29,0
TXN03464,5606,technical_error,upi,regular,2,0.41,4,35,32,0
TXN03465,12679,bank_decline,net_banking,loyal,2,0.92,3,51,62,0
TXN03466,1550,bank_decline,debit_card,loyal,1,0.84,1,28,21,0
TXN03467,7818,insufficient_funds,net_banking,regular,1,0.33,1,10,3,0
TXN03468,11720,network_error,net_banking,regular,2,0.58,6,54,40,1
TXN03469,7599,technical_error,net_banking,new,3,0.78,2,17,7,0
TXN03470,4855,insufficient_funds,debit_card,new,2,0.72,4,10,8,0
TXN03471,7456,bank_decline,upi,loyal,1,0.72,2,15,52,0
TXN03472,4741,bank_decline,debit_card,loyal,3,0.7,1,51,45,1
TXN03473,7880,technical_error,debit_card,regular,2,0.43,6,52,66,1
TXN03474,3826,insufficient_funds,credit_card,regular,1,0.49,1,41,27,1
TXN03475,3968,card_expired,upi,new,1,0.4,6,31,33,1
TXN03476,9539,technical_error,upi,new,3,0.86,1,4,31,1
TXN03477,934,bank_decline,credit_card,regular,1,0.39,6,9,42,0
TXN03478,664,card_expired,credit_card,regular,2,0.52,6,32,7,0
TXN03479,4570,network_error,upi,new,1,0.91,6,44,39,0
TXN03480,6643,bank_decline,credit_card,new,3,0.72,2,53,48,0
TXN03481,2356,bank_decline,debit_card,loyal,1,0.94,6,34,10,0
TXN03482,14035,insufficient_funds,upi,new,2,0.79,1,47,40,0
TXN03483,4360,network_error,net_banking,new,2,0.77,6,49,41,1
TXN03484,2186,card_expired,net_banking,new,1,0.95,5,42,17,0
TXN03485,6910,insufficient_funds,credit_card,regular,1,0.81,1,55,10,0
TXN03486,14496,technical_error,upi,loyal,2,0.46,1,1,1,1
TXN03487,1398,bank_decline,credit_card,regular,1,0.34,4,36,50,0
TXN03488,6073,card_expired,net_banking,regular,1,0.51,5,14,55,1
TXN03489,8476,network_error,credit_card,new,1,0.35,2,49,54,0
TXN03490,14119,network_error,debit_card,loyal,1,0.63,4,34,65,1
TXN03491,9013,technical_error,debit_card,new,2,0.84,3,43,15,1
TXN03492,4182,technical_error,credit_card,regular,3,0.62,4,47,46,1
TXN03493,13590,bank_decline,net_banking,loyal,1,0.98,5,3,49,1
TXN03494,6757,technical_error,debit_card,regular,2,0.42,0,1,62,0
TXN03495,11906,card_expired,debit_card,new,3,0.73,4,8,38,0
TXN03496,10559,insufficient_funds,net_banking,new,2,0.59,0,30,67,1
TXN03497,12069,network_error,debit_card,new,2,0.71,4,49,48,1
TXN03498,4382,bank_decline,upi,loyal,3,0.44,3,58,11,0
TXN03499,8077,bank_decline,credit_card,regular,2,0.66,5,27,58,0
TXN03500,14427,technical_error,upi,regular,1,0.36,2,23,56,1
TXN03501,11158,technical_error,upi,regular,1,0.98,1,60,12,1
TXN03502,10453,card_expired,debit_card,loyal,1,0.31,0,9,45,0
TXN03503,5870,card_expired,upi,new,1,0.82,5,31,62,0
TXN03504,501,insufficient_funds,credit_card,regular,2,0.77,3,7,21,0
TXN03505,1965,bank_decline,upi,loyal,2,0.76,0,55,14,1
TXN03506,11091,network_error,debit_card,regular,2,0.53,0,43,8,0
TXN03507,5046,technical_error,credit_card,loyal,3,0.79,5,37,71,0
TXN03508,9506,card_expired,net_banking,loyal,2,0.46,4,31,18,0
TXN03509,1795,card_expired,debit_card,new,1,0.84,6,19,32,0
